Gender,Age,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Response
Female,31,0,1-2 Year,Yes,29242.0,1
Male,60,1,1-2 Year,No,39930.0,0
Male,61,1,1-2 Year,No,25229.0,0
Male,33,0,< 1 Year,Yes,2630.0,1
Male,55,0,1-2 Year,Yes,42492.0,0
Male,70,1,1-2 Year,No,36785.0,0
Male,71,0,> 2 Years,Yes,40577.0,1
Male,21,1,< 1 Year,No,23189.0,0
Female,31,0,< 1 Year,Yes,52643.0,1
Male,59,0,1-2 Year,Yes,55088.0,0
Male,38,0,1-2 Year,Yes,35162.0,1
Male,62,0,> 2 Years,Yes,2630.0,0
Female,24,1,< 1 Year,No,47279.0,0
Male,23,1,< 1 Year,Yes,34697.0,0
Female,45,0,1-2 Year,Yes,25171.0,0
Male,40,0,1-2 Year,No,2630.0,0
Male,53,0,1-2 Year,Yes,46578.0,0
Male,47,1,1-2 Year,No,41515.0,0
Male,58,0,1-2 Year,Yes,27016.0,0
Male,61,0,1-2 Year,Yes,28824.0,0
Male,70,1,1-2 Year,No,34913.0,0
Female,39,1,1-2 Year,No,49689.0,0
Male,41,0,1-2 Year,Yes,26162.0,1
Female,78,1,1-2 Year,No,2630.0,0
Male,45,0,> 2 Years,Yes,31139.0,1
Male,60,0,> 2 Years,Yes,28716.0,1
Male,40,0,1-2 Year,Yes,36785.0,0
Female,23,1,< 1 Year,No,42392.0,0
Female,51,1,1-2 Year,No,46142.0,0
Male,23,1,< 1 Year,No,41916.0,0
Male,23,1,< 1 Year,No,32208.0,0
Female,25,0,< 1 Year,Yes,26260.0,0
Male,53,1,1-2 Year,No,42610.0,0
Male,42,0,1-2 Year,Yes,45241.0,1
Male,30,1,< 1 Year,No,38405.0,0
Male,39,0,1-2 Year,Yes,25467.0,0
Male,23,0,< 1 Year,Yes,28070.0,0
Male,53,0,1-2 Year,Yes,36459.0,0
Female,42,1,1-2 Year,No,36154.0,0
Male,45,0,1-2 Year,Yes,35068.0,1
Male,21,0,1-2 Year,Yes,28553.0,1
Female,24,1,< 1 Year,No,34389.0,0
Male,27,0,< 1 Year,Yes,37172.0,0
Male,24,1,< 1 Year,No,35946.0,0
Male,22,0,< 1 Year,Yes,21070.0,0
Male,25,0,1-2 Year,Yes,26371.0,0
Male,21,0,< 1 Year,No,28991.0,1
Female,28,1,< 1 Year,No,21114.0,0
Female,21,0,< 1 Year,Yes,30733.0,0
Male,44,1,1-2 Year,No,29117.0,0
Male,30,1,< 1 Year,No,25770.0,0
Male,40,0,1-2 Year,No,39833.0,0
Male,48,0,1-2 Year,Yes,2630.0,1
Female,21,0,< 1 Year,Yes,42895.0,0
Male,59,0,1-2 Year,Yes,34833.0,0
Male,22,1,< 1 Year,No,36742.0,0
Male,33,0,1-2 Year,Yes,26043.0,1
Female,55,0,1-2 Year,Yes,2630.0,0
Male,56,0,1-2 Year,Yes,2630.0,1
Male,24,1,< 1 Year,No,31309.0,0
Female,59,0,1-2 Year,Yes,61001.0,0
Male,25,1,< 1 Year,No,27119.0,0
Female,22,0,< 1 Year,No,2630.0,0
Male,32,1,< 1 Year,No,28966.0,0
Male,54,0,> 2 Years,Yes,52748.0,0
Male,23,0,< 1 Year,Yes,2630.0,0
Female,49,0,1-2 Year,Yes,24700.0,0
Female,42,0,> 2 Years,Yes,44353.0,0
Male,62,0,1-2 Year,Yes,58571.0,0
Male,22,1,< 1 Year,No,35757.0,0
Male,36,0,1-2 Year,Yes,35493.0,1
Female,23,1,< 1 Year,No,29389.0,0
Female,30,1,< 1 Year,No,34972.0,0
Male,26,0,< 1 Year,Yes,43598.0,1
Male,37,1,1-2 Year,No,34671.0,0
Male,42,0,1-2 Year,Yes,38331.0,0
Male,50,0,1-2 Year,Yes,34581.0,0
Female,25,1,< 1 Year,No,41083.0,0
Male,22,0,< 1 Year,Yes,34828.0,0
Male,50,0,1-2 Year,Yes,2630.0,0
Female,29,1,< 1 Year,No,2630.0,0
Female,22,1,< 1 Year,No,31455.0,0
Male,41,1,1-2 Year,No,2630.0,0
Male,68,1,1-2 Year,No,41034.0,0
Male,55,1,1-2 Year,No,31580.0,0
Female,23,0,< 1 Year,Yes,28793.0,1
Male,74,0,1-2 Year,Yes,50175.0,1
Male,57,0,1-2 Year,Yes,26926.0,0
Male,27,1,< 1 Year,No,30397.0,0
Female,21,1,< 1 Year,No,33410.0,0
Male,52,1,1-2 Year,No,44095.0,0
Female,23,0,< 1 Year,Yes,41363.0,0
Female,24,1,< 1 Year,No,41086.0,0
Male,24,1,< 1 Year,No,38196.0,0
Male,26,1,< 1 Year,No,23154.0,0
Male,71,0,1-2 Year,Yes,35573.0,0
Male,24,1,< 1 Year,No,37049.0,0
Female,59,1,1-2 Year,No,51976.0,0
Female,24,1,< 1 Year,No,43432.0,0
Male,47,0,1-2 Year,Yes,32922.0,0
Female,75,0,> 2 Years,Yes,38659.0,0
Female,23,0,< 1 Year,Yes,29056.0,0
Female,21,1,< 1 Year,No,20370.0,0
Male,47,0,1-2 Year,Yes,36603.0,1
Male,36,0,1-2 Year,Yes,42522.0,1
Male,25,1,< 1 Year,No,36630.0,0
Female,64,0,1-2 Year,Yes,34529.0,0
Female,44,0,1-2 Year,Yes,47352.0,0
Male,23,1,< 1 Year,No,28758.0,0
Female,26,1,< 1 Year,No,36862.0,0
Female,23,0,< 1 Year,Yes,42192.0,0
Male,49,0,1-2 Year,Yes,56621.0,0
Female,38,1,1-2 Year,No,37142.0,0
Male,31,0,< 1 Year,Yes,2630.0,1
Female,24,1,< 1 Year,No,30479.0,0
Female,25,1,< 1 Year,No,27021.0,0
Female,43,0,1-2 Year,Yes,44228.0,0
Male,25,1,< 1 Year,No,2630.0,0
Male,40,0,1-2 Year,Yes,36084.0,0
Male,41,0,1-2 Year,Yes,45652.0,0
Female,26,1,< 1 Year,No,29965.0,0
Male,65,0,> 2 Years,Yes,42282.0,0
Female,24,1,< 1 Year,No,43057.0,0
Male,35,1,1-2 Year,No,32777.0,0
Female,22,0,< 1 Year,Yes,55963.0,0
Male,60,1,1-2 Year,No,53026.0,0
Male,23,1,< 1 Year,No,31150.0,0
Female,39,1,1-2 Year,No,2630.0,0
Male,47,0,1-2 Year,Yes,30937.0,0
Male,23,1,< 1 Year,No,33532.0,0
Female,44,0,1-2 Year,Yes,40947.0,0
Female,64,0,> 2 Years,Yes,55531.0,1
Female,22,1,< 1 Year,No,31508.0,0
Male,26,0,< 1 Year,Yes,2630.0,0
Female,26,1,< 1 Year,No,32581.0,0
Female,23,1,< 1 Year,No,30369.0,0
Male,24,1,< 1 Year,No,46471.0,0
Male,56,1,1-2 Year,No,35587.0,0
Male,56,1,1-2 Year,No,2630.0,0
Male,44,1,1-2 Year,No,21071.0,0
Male,79,0,1-2 Year,Yes,2630.0,0
Female,24,1,< 1 Year,No,23437.0,0
Male,44,1,1-2 Year,No,37479.0,0
Male,45,0,1-2 Year,Yes,39912.0,0
Male,27,1,< 1 Year,No,25914.0,0
Female,25,1,< 1 Year,No,28048.0,0
Male,24,1,< 1 Year,No,29061.0,0
Female,38,0,1-2 Year,No,2630.0,0
Female,28,1,< 1 Year,No,51967.0,0
Male,51,0,1-2 Year,Yes,35735.0,0
Male,22,0,< 1 Year,No,2630.0,0
Male,24,0,< 1 Year,Yes,50751.0,0
Female,43,0,1-2 Year,Yes,24116.0,1
Male,42,0,1-2 Year,Yes,29378.0,0
Female,33,0,1-2 Year,Yes,39673.0,1
Male,38,0,1-2 Year,Yes,39670.0,0
Male,30,0,< 1 Year,Yes,37452.0,0
Male,40,0,1-2 Year,Yes,37222.0,0
Female,35,0,1-2 Year,Yes,2630.0,0
Female,23,1,< 1 Year,No,23458.0,0
Female,25,1,< 1 Year,No,30819.0,0
Male,24,1,< 1 Year,No,24652.0,0
Male,40,0,1-2 Year,Yes,49651.0,0
Male,45,0,1-2 Year,Yes,36656.0,0
Male,47,1,1-2 Year,Yes,40523.0,0
Female,39,0,1-2 Year,Yes,29155.0,0
Female,28,1,< 1 Year,No,2630.0,0
Male,65,0,1-2 Year,Yes,2630.0,1
Male,38,0,> 2 Years,Yes,27830.0,1
Male,68,1,1-2 Year,No,28332.0,0
Male,57,0,1-2 Year,Yes,41746.0,1
Male,43,0,1-2 Year,Yes,42349.0,0
Female,47,0,1-2 Year,Yes,43272.0,0
Male,30,0,1-2 Year,No,18656.0,0
Male,23,0,< 1 Year,Yes,33581.0,0
Female,59,1,1-2 Year,No,2630.0,0
Female,27,1,< 1 Year,No,36836.0,0
Male,53,0,> 2 Years,Yes,50245.0,0
Male,27,1,< 1 Year,No,26178.0,0
Female,28,0,< 1 Year,Yes,22121.0,1
Male,25,0,< 1 Year,Yes,37368.0,0
Female,22,1,< 1 Year,No,31549.0,0
Male,67,0,> 2 Years,Yes,27731.0,1
Male,22,1,< 1 Year,No,23711.0,0
Male,27,1,< 1 Year,No,20433.0,0
Male,41,0,1-2 Year,Yes,2630.0,1
Male,41,0,1-2 Year,Yes,23295.0,1
Male,45,1,1-2 Year,No,31151.0,0
Male,46,1,1-2 Year,No,2630.0,0
Male,53,0,1-2 Year,Yes,56681.0,1
Female,20,0,< 1 Year,Yes,2630.0,0
Female,34,1,1-2 Year,No,37895.0,0
Female,58,0,1-2 Year,Yes,38939.0,0
Female,64,1,1-2 Year,No,26496.0,0
Male,37,0,1-2 Year,Yes,2630.0,0
Female,32,1,< 1 Year,No,26800.0,0
Male,44,0,1-2 Year,Yes,40876.0,1
Male,34,1,1-2 Year,No,21250.0,0
Female,25,1,< 1 Year,No,33398.0,0
Female,46,1,1-2 Year,Yes,22921.0,0
Male,39,1,1-2 Year,No,40156.0,0
Female,22,1,< 1 Year,No,26182.0,0
Female,23,0,< 1 Year,No,25161.0,0
Male,40,0,1-2 Year,Yes,45930.0,0
Male,71,0,1-2 Year,Yes,44777.0,0
Male,24,1,< 1 Year,Yes,2630.0,0
Female,23,0,< 1 Year,Yes,2630.0,0
Male,25,1,< 1 Year,No,31154.0,0
Male,59,0,1-2 Year,Yes,44132.0,0
Male,21,1,< 1 Year,No,22035.0,0
Female,26,0,1-2 Year,Yes,41033.0,0
Male,27,0,1-2 Year,Yes,2630.0,0
Male,26,1,< 1 Year,No,23720.0,0
Male,22,0,< 1 Year,Yes,30862.0,0
Female,49,0,> 2 Years,Yes,38641.0,1
Male,44,1,1-2 Year,No,34736.0,0
Male,38,0,1-2 Year,Yes,29887.0,0
Female,51,0,1-2 Year,Yes,2630.0,0
Male,24,0,< 1 Year,No,28463.0,0
Male,27,1,< 1 Year,No,2630.0,0
Female,67,0,1-2 Year,Yes,35615.0,0
Male,41,0,1-2 Year,Yes,28028.0,1
Male,62,0,1-2 Year,Yes,2630.0,0
Female,24,1,< 1 Year,No,31541.0,0
Male,46,0,1-2 Year,Yes,32603.0,0
Female,52,1,1-2 Year,No,2630.0,0
Male,45,0,> 2 Years,Yes,36379.0,0
Female,39,0,1-2 Year,Yes,2630.0,0
Male,60,1,1-2 Year,No,2630.0,0
Female,45,0,1-2 Year,Yes,28455.0,1
Female,23,1,< 1 Year,No,36636.0,0
Female,26,1,< 1 Year,No,30200.0,0
Male,38,0,1-2 Year,Yes,42676.0,0
Male,46,0,1-2 Year,Yes,59598.0,1
Male,42,1,1-2 Year,No,2630.0,0
Female,46,1,1-2 Year,No,22900.0,0
Female,50,1,1-2 Year,No,2630.0,0
Male,24,1,< 1 Year,No,35407.0,0
Female,69,0,1-2 Year,Yes,36593.0,0
Male,43,0,1-2 Year,Yes,2630.0,0
Male,24,1,< 1 Year,No,2630.0,0
Female,39,0,1-2 Year,Yes,28237.0,1
Female,29,0,1-2 Year,No,2630.0,0
Female,22,0,< 1 Year,Yes,37752.0,0
Female,26,1,< 1 Year,No,24178.0,0
Male,61,0,1-2 Year,Yes,36525.0,0
Female,75,1,1-2 Year,No,53032.0,0
Male,80,0,1-2 Year,No,33023.0,0
Female,52,0,1-2 Year,No,31098.0,1
Male,27,1,< 1 Year,No,39651.0,0
Female,21,0,< 1 Year,Yes,24854.0,0
Female,26,1,< 1 Year,No,37769.0,0
Female,22,1,< 1 Year,No,32456.0,0
Male,22,0,1-2 Year,Yes,44917.0,0
Female,21,1,< 1 Year,No,24746.0,0
Male,73,1,1-2 Year,No,42452.0,0
Female,22,1,< 1 Year,No,39590.0,0
Male,59,0,> 2 Years,Yes,27101.0,1
Female,41,0,> 2 Years,Yes,48158.0,1
Male,51,0,> 2 Years,Yes,2630.0,0
Male,45,0,1-2 Year,Yes,47043.0,0
Male,32,0,1-2 Year,Yes,2630.0,1
Male,39,0,1-2 Year,Yes,2630.0,1
Male,28,1,< 1 Year,No,46274.0,0
Male,34,0,1-2 Year,Yes,2630.0,1
Female,23,0,< 1 Year,No,33797.0,0
Female,23,1,< 1 Year,No,26429.0,0
Female,22,1,< 1 Year,No,35721.0,0
Female,28,1,< 1 Year,No,31193.0,0
Male,47,0,1-2 Year,Yes,27431.0,0
Male,30,1,1-2 Year,No,29002.0,0
Female,34,0,1-2 Year,Yes,44050.0,1
Female,22,1,< 1 Year,Yes,2630.0,0
Male,70,1,1-2 Year,No,25126.0,0
Male,46,1,1-2 Year,No,46768.0,0
Female,29,1,< 1 Year,No,21174.0,0
Male,25,1,< 1 Year,No,27299.0,0
Female,62,0,> 2 Years,Yes,55741.0,0
Male,44,1,1-2 Year,No,40973.0,0
Female,22,1,< 1 Year,No,25837.0,0
Male,26,1,< 1 Year,No,22342.0,0
Male,42,0,1-2 Year,Yes,48109.0,1
Male,22,1,< 1 Year,No,26896.0,0
Male,26,1,< 1 Year,No,51047.0,0
Male,70,0,1-2 Year,Yes,36173.0,1
Male,22,1,< 1 Year,No,35870.0,0
Male,52,0,1-2 Year,Yes,31858.0,1
Male,23,0,< 1 Year,Yes,2630.0,0
Female,24,1,< 1 Year,No,24192.0,0
Male,27,1,< 1 Year,No,27591.0,0
Male,24,0,< 1 Year,Yes,25756.0,0
Female,27,1,< 1 Year,Yes,2630.0,0
Male,62,1,1-2 Year,No,43656.0,0
Female,21,0,< 1 Year,Yes,35242.0,0
Female,57,0,1-2 Year,Yes,44726.0,0
Female,22,1,< 1 Year,No,27591.0,0
Male,63,1,1-2 Year,No,2630.0,0
Female,23,1,< 1 Year,No,18267.0,0
Male,34,1,1-2 Year,No,32928.0,0
Male,36,0,1-2 Year,Yes,30796.0,1
Female,47,0,1-2 Year,Yes,27323.0,0
Female,36,0,1-2 Year,Yes,2630.0,1
Female,58,0,1-2 Year,Yes,29902.0,0
Female,25,1,< 1 Year,No,23715.0,0
Female,42,0,1-2 Year,Yes,39690.0,1
Female,31,0,1-2 Year,Yes,41771.0,1
Female,29,1,< 1 Year,No,26896.0,0
Male,33,1,< 1 Year,No,30023.0,0
Female,22,1,< 1 Year,No,33141.0,0
Female,21,0,< 1 Year,Yes,39994.0,0
Male,30,1,< 1 Year,No,2630.0,0
Female,54,1,1-2 Year,No,27798.0,0
Male,49,0,1-2 Year,Yes,46342.0,1
Female,46,0,1-2 Year,Yes,2630.0,0
Male,56,0,> 2 Years,Yes,45351.0,1
Male,47,0,1-2 Year,Yes,29833.0,0
Female,39,1,1-2 Year,No,2630.0,0
Male,43,0,1-2 Year,Yes,37297.0,0
Male,25,1,< 1 Year,No,23466.0,0
Male,45,0,1-2 Year,Yes,32988.0,0
Male,35,1,1-2 Year,No,44064.0,0
Male,27,1,< 1 Year,No,51202.0,0
Female,20,1,< 1 Year,No,2630.0,0
Female,36,0,1-2 Year,Yes,45678.0,0
Male,22,1,< 1 Year,No,28384.0,0
Female,21,0,< 1 Year,Yes,18923.0,0
Male,59,1,1-2 Year,No,2630.0,0
Male,30,0,1-2 Year,Yes,27650.0,0
Female,25,1,< 1 Year,No,28390.0,0
Female,36,0,1-2 Year,Yes,31794.0,0
Male,22,1,< 1 Year,No,34565.0,0
Female,25,0,< 1 Year,Yes,31893.0,1
Female,36,0,1-2 Year,Yes,31903.0,1
Male,21,0,< 1 Year,Yes,34637.0,0
Male,24,0,< 1 Year,No,37276.0,0
Male,71,0,1-2 Year,Yes,2630.0,0
Male,42,0,> 2 Years,Yes,47595.0,0
Female,69,0,1-2 Year,No,2630.0,0
Male,61,0,1-2 Year,Yes,34252.0,0
Male,51,0,1-2 Year,Yes,33435.0,1
Female,26,1,< 1 Year,No,39651.0,0
Female,21,0,< 1 Year,Yes,46069.0,0
Female,23,1,< 1 Year,No,25375.0,0
Female,48,0,1-2 Year,Yes,52218.0,0
Female,24,1,< 1 Year,No,2630.0,0
Female,32,0,< 1 Year,Yes,25944.0,1
Male,35,0,1-2 Year,Yes,31568.0,0
Male,72,1,1-2 Year,No,25790.0,0
Female,33,1,1-2 Year,No,61919.0,0
Male,24,1,< 1 Year,No,39852.0,0
Female,21,0,< 1 Year,Yes,26150.0,1
Male,31,1,< 1 Year,No,26140.0,0
Male,40,1,1-2 Year,No,29909.0,0
Male,45,1,1-2 Year,No,38870.0,0
Male,42,1,1-2 Year,No,26435.0,0
Male,40,0,1-2 Year,Yes,47931.0,0
Female,48,0,1-2 Year,Yes,54643.0,0
Female,63,1,1-2 Year,No,37053.0,0
Female,21,0,< 1 Year,Yes,2630.0,0
Female,22,1,< 1 Year,No,21593.0,0
Male,28,0,< 1 Year,No,2630.0,0
Female,26,1,< 1 Year,No,33234.0,0
Female,23,0,< 1 Year,No,23973.0,0
Female,33,0,1-2 Year,Yes,2630.0,0
Male,28,1,< 1 Year,No,47425.0,0
Male,28,1,< 1 Year,No,22017.0,0
Female,25,1,< 1 Year,No,30759.0,0
Male,45,0,1-2 Year,Yes,27676.0,1
Female,27,1,< 1 Year,No,27285.0,0
Female,73,0,1-2 Year,No,31824.0,0
Male,40,1,1-2 Year,No,2630.0,0
Male,37,0,1-2 Year,No,28874.0,0
Female,23,1,< 1 Year,No,42739.0,0
Female,45,1,1-2 Year,No,28359.0,0
Male,24,0,< 1 Year,Yes,33511.0,0
Female,24,1,< 1 Year,No,20454.0,0
Male,22,0,< 1 Year,Yes,37510.0,0
Male,33,0,1-2 Year,Yes,33954.0,1
Female,27,1,< 1 Year,No,23116.0,0
Male,54,0,1-2 Year,Yes,48068.0,0
Male,22,1,< 1 Year,No,26228.0,0
Female,45,1,1-2 Year,No,32379.0,0
Male,45,0,1-2 Year,Yes,29967.0,1
Male,44,0,1-2 Year,Yes,2630.0,0
Male,74,1,1-2 Year,No,42519.0,0
Male,35,0,1-2 Year,No,2630.0,0
Female,47,0,1-2 Year,Yes,47101.0,1
Female,27,1,< 1 Year,No,30120.0,0
Female,22,0,< 1 Year,Yes,2630.0,0
Female,61,0,1-2 Year,Yes,53415.0,0
Female,28,0,< 1 Year,Yes,26050.0,0
Female,36,0,1-2 Year,Yes,21474.0,0
Female,37,0,1-2 Year,Yes,61790.0,0
Female,26,1,< 1 Year,No,2630.0,0
Female,40,1,1-2 Year,No,34005.0,0
Female,25,1,< 1 Year,No,39415.0,0
Male,24,1,1-2 Year,No,30345.0,0
Female,22,0,< 1 Year,Yes,24572.0,0
Female,23,1,< 1 Year,No,57564.0,0
Male,25,1,< 1 Year,No,25585.0,0
Female,27,1,< 1 Year,No,36279.0,0
Male,45,0,1-2 Year,Yes,24321.0,1
Male,26,1,< 1 Year,No,2630.0,0
Male,73,0,1-2 Year,No,24597.0,0
Female,77,0,1-2 Year,Yes,2630.0,0
Female,44,0,1-2 Year,Yes,26981.0,1
Female,29,0,1-2 Year,Yes,33519.0,0
Male,21,0,< 1 Year,Yes,33854.0,0
Male,50,1,1-2 Year,Yes,30478.0,0
Female,23,1,< 1 Year,No,24548.0,0
Female,26,1,< 1 Year,No,19575.0,0
Male,25,1,< 1 Year,No,31039.0,0
Male,72,1,1-2 Year,No,22626.0,0
Male,27,1,< 1 Year,No,2630.0,0
Male,39,1,1-2 Year,No,39290.0,0
Female,64,1,1-2 Year,No,20223.0,0
Male,28,1,< 1 Year,No,35419.0,0
Male,42,0,1-2 Year,Yes,34083.0,0
Male,30,0,1-2 Year,Yes,2630.0,0
Male,27,1,< 1 Year,No,36136.0,0
Female,50,1,1-2 Year,No,27651.0,0
Female,24,0,< 1 Year,Yes,38266.0,0
Female,29,0,< 1 Year,Yes,44010.0,0
Female,25,1,< 1 Year,No,37385.0,0
Male,25,1,< 1 Year,No,27223.0,0
Male,47,0,1-2 Year,Yes,2630.0,1
Male,25,1,< 1 Year,No,32846.0,0
Male,45,0,1-2 Year,Yes,2630.0,0
Female,41,0,> 2 Years,Yes,26865.0,0
Female,27,0,1-2 Year,Yes,2630.0,0
Female,52,0,1-2 Year,Yes,2630.0,0
Male,32,1,1-2 Year,No,28248.0,0
Female,25,0,< 1 Year,Yes,29897.0,0
Male,22,1,< 1 Year,Yes,23201.0,0
Female,44,0,1-2 Year,Yes,40573.0,1
Female,45,0,1-2 Year,Yes,29515.0,1
Male,37,0,1-2 Year,Yes,21408.0,1
Female,44,0,1-2 Year,Yes,39055.0,1
Female,66,0,> 2 Years,Yes,2630.0,0
Male,51,0,1-2 Year,Yes,21686.0,0
Female,36,0,1-2 Year,Yes,2630.0,1
Female,32,1,< 1 Year,No,23075.0,0
Male,24,1,< 1 Year,No,2630.0,0
Male,29,1,< 1 Year,No,33145.0,0
Female,22,1,< 1 Year,No,22255.0,0
Female,24,1,< 1 Year,No,2630.0,0
Male,59,0,> 2 Years,Yes,31693.0,1
Female,53,0,> 2 Years,Yes,31397.0,0
Female,48,0,> 2 Years,Yes,49627.0,1
Male,26,1,< 1 Year,No,24298.0,0
Female,27,1,< 1 Year,No,30025.0,0
Female,23,1,< 1 Year,Yes,45290.0,0
Male,28,1,< 1 Year,No,29200.0,0
Male,25,1,< 1 Year,No,30948.0,0
Female,22,1,< 1 Year,No,15657.0,0
Male,40,1,1-2 Year,No,26915.0,0
Male,21,0,< 1 Year,Yes,55771.0,0
Female,24,0,< 1 Year,Yes,2630.0,0
Male,24,1,< 1 Year,No,37580.0,0
Female,27,1,< 1 Year,No,23979.0,0
Male,24,1,< 1 Year,No,28116.0,0
Male,24,1,< 1 Year,No,37618.0,0
Male,57,0,1-2 Year,Yes,35933.0,0
Female,27,1,< 1 Year,No,39377.0,0
Female,51,0,> 2 Years,Yes,37453.0,1
Male,22,1,< 1 Year,No,25162.0,0
Male,26,1,< 1 Year,No,34408.0,0
Female,44,0,1-2 Year,Yes,37143.0,0
Male,49,1,1-2 Year,No,30254.0,0
Female,22,0,< 1 Year,Yes,28361.0,0
Male,72,0,1-2 Year,Yes,34026.0,1
Male,58,1,1-2 Year,No,32801.0,0
Male,34,0,1-2 Year,Yes,2630.0,1
Male,70,1,1-2 Year,No,2630.0,0
Male,38,0,1-2 Year,Yes,23427.0,0
Male,64,0,1-2 Year,Yes,52929.0,0
Male,48,0,1-2 Year,Yes,36166.0,0
Female,53,0,1-2 Year,Yes,38115.0,0
Male,43,0,1-2 Year,Yes,30852.0,0
Male,32,0,< 1 Year,Yes,47363.0,1
Male,52,1,1-2 Year,No,2630.0,0
Male,41,0,1-2 Year,Yes,47598.0,1
Male,34,0,1-2 Year,No,34498.0,0
Male,33,0,1-2 Year,No,2630.0,0
Male,51,1,1-2 Year,No,41454.0,0
Male,26,0,< 1 Year,No,37489.0,0
Male,48,0,1-2 Year,Yes,44196.0,1
Female,25,0,< 1 Year,Yes,28883.0,0
Male,62,0,1-2 Year,Yes,38748.0,1
Female,23,1,< 1 Year,No,32598.0,0
Female,24,0,< 1 Year,No,20311.0,0
Female,36,0,1-2 Year,Yes,27535.0,1
Male,43,0,1-2 Year,Yes,28739.0,0
Female,31,0,< 1 Year,Yes,34547.0,1
Male,24,0,< 1 Year,Yes,18479.0,1
Female,81,1,1-2 Year,No,33433.0,0
Male,28,0,< 1 Year,Yes,2630.0,0
Male,22,0,< 1 Year,Yes,40641.0,0
Female,36,0,1-2 Year,No,31558.0,0
Male,80,0,1-2 Year,Yes,32759.0,0
Male,55,1,1-2 Year,No,34555.0,0
Male,24,0,< 1 Year,Yes,48041.0,0
Female,25,1,< 1 Year,No,25879.0,0
Male,32,1,< 1 Year,No,38187.0,0
Male,41,0,1-2 Year,Yes,43384.0,1
Male,34,0,1-2 Year,Yes,30165.0,1
Male,26,1,< 1 Year,No,30687.0,0
Female,24,0,< 1 Year,Yes,34555.0,0
Female,26,0,< 1 Year,Yes,36850.0,0
Female,20,0,< 1 Year,No,34326.0,0
Female,25,1,< 1 Year,No,27016.0,0
Male,25,1,< 1 Year,No,30168.0,0
Female,42,1,1-2 Year,Yes,2630.0,0
Female,23,1,< 1 Year,No,33125.0,0
Female,24,0,< 1 Year,Yes,34209.0,0
Male,59,1,1-2 Year,No,27873.0,0
Female,45,1,1-2 Year,No,20375.0,0
Male,61,0,1-2 Year,Yes,37216.0,0
Male,24,1,< 1 Year,No,27331.0,0
Female,40,0,1-2 Year,Yes,23749.0,0
Male,22,0,< 1 Year,Yes,25064.0,0
Male,38,1,1-2 Year,No,27318.0,0
Female,22,0,< 1 Year,Yes,32053.0,0
Male,72,1,1-2 Year,Yes,2630.0,0
Male,25,0,< 1 Year,No,25481.0,0
Female,31,1,< 1 Year,No,32397.0,0
Female,41,0,1-2 Year,Yes,2630.0,0
Male,26,1,< 1 Year,No,44216.0,0
Male,38,0,1-2 Year,Yes,37766.0,0
Male,24,1,< 1 Year,No,27390.0,0
Female,24,0,< 1 Year,Yes,44732.0,0
Female,48,1,1-2 Year,No,45244.0,0
Male,21,0,< 1 Year,Yes,27267.0,0
Female,53,0,1-2 Year,Yes,25363.0,0
Female,45,0,1-2 Year,Yes,35191.0,1
Male,26,0,1-2 Year,Yes,35930.0,0
Male,47,0,1-2 Year,Yes,35370.0,0
Female,25,1,< 1 Year,No,42725.0,0
Male,40,1,1-2 Year,No,48072.0,0
Female,44,0,1-2 Year,Yes,2630.0,1
Male,20,0,< 1 Year,Yes,30899.0,0
Female,33,1,< 1 Year,No,22951.0,0
Female,21,1,< 1 Year,Yes,29634.0,0
Female,44,0,1-2 Year,Yes,48612.0,0
Female,43,1,1-2 Year,No,31527.0,0
Male,23,1,< 1 Year,No,31258.0,0
Female,37,1,1-2 Year,No,29903.0,0
Female,51,0,1-2 Year,Yes,39123.0,0
Female,54,0,1-2 Year,Yes,36308.0,0
Male,51,1,1-2 Year,No,37410.0,0
Male,33,0,< 1 Year,Yes,2630.0,1
Female,26,0,< 1 Year,Yes,2630.0,0
Male,60,0,> 2 Years,Yes,47875.0,1
Female,56,1,1-2 Year,No,26016.0,0
Male,25,0,< 1 Year,Yes,33529.0,0
Female,26,1,< 1 Year,No,32345.0,0
Male,35,0,1-2 Year,Yes,28234.0,0
Male,70,0,1-2 Year,Yes,28169.0,0
Female,64,0,1-2 Year,Yes,33891.0,0
Male,60,1,1-2 Year,No,2630.0,0
Male,38,0,1-2 Year,Yes,2630.0,1
Female,24,1,< 1 Year,No,25947.0,0
Female,25,0,< 1 Year,Yes,39186.0,1
Male,25,0,< 1 Year,Yes,31028.0,0
Male,24,1,< 1 Year,No,27891.0,0
Female,23,1,< 1 Year,No,19289.0,0
Male,66,0,> 2 Years,Yes,2630.0,1
Female,34,0,> 2 Years,Yes,50975.0,0
Female,24,0,< 1 Year,Yes,27997.0,0
Female,25,1,< 1 Year,No,30624.0,0
Male,54,1,1-2 Year,No,32243.0,0
Male,60,0,1-2 Year,Yes,28073.0,0
Female,51,0,1-2 Year,Yes,35614.0,1
Male,25,0,1-2 Year,Yes,47583.0,1
Female,23,1,< 1 Year,No,29841.0,0
Female,27,1,< 1 Year,No,21365.0,0
Female,45,0,1-2 Year,Yes,2630.0,0
Female,26,1,< 1 Year,No,2630.0,0
Female,20,0,< 1 Year,No,41355.0,0
Male,25,1,< 1 Year,No,28276.0,0
Male,52,0,1-2 Year,Yes,40545.0,0
